time,cwnd,rtt,rto
0.38579487800598145,680,0.010460313392644235,0.011452674865722656
0.3859591484069824,681,0.010603908900265366,0.011609077453613281
0.38611888885498047,682,0.010744158107403826,0.011725902557373047
0.38626813888549805,683,0.010883744278121414,0.011860847473144531
0.3864102363586426,684,0.01102209464087821,0.011990547180175781
0.38658952713012695,685,0.011164608880409547,0.012162208557128906
0.38675498962402344,686,0.011309037977420121,0.01232004165649414
0.38690829277038574,687,0.011453086214480277,0.012461423873901367
0.3871159553527832,688,0.01160359612858821,0.01265716552734375
0.38729381561279297,689,0.011756630766262242,0.012827873229980469
0.3874695301055908,690,0.011911278490608856,0.012993812561035156
0.3876988887786865,691,0.012074251804587925,0.013215065002441406
0.387894868850708,692,0.0122401290681044,0.013401269912719727
0.3880901336669922,693,0.012408964519979533,0.013590812683105469
0.38824033737182617,694,0.012574308712901404,0.013731718063354492
0.38842129707336426,695,0.012739518681833161,0.013895988464355469
0.3885927200317383,696,0.012904819821030285,0.014061927795410156
0.38875651359558105,697,0.013069187455248423,0.01421976089477539
0.38892197608947754,698,0.013232410447063685,0.014374971389770508
0.3891150951385498,699,0.013398088946173399,0.014557838439941406
0.38926124572753906,700,0.013560879421682243,0.01470041275024414
0.3894028663635254,701,0.013719682562743325,0.014831304550170898
0.38955187797546387,702,0.013875831251189472,0.0149688720703125
0.3897581100463867,703,0.014037256885806412,0.015167236328125
0.3899223804473877,704,0.014197667209391524,0.015320539474487305
0.39009928703308105,705,0.014359513716970024,0.015492439270019531
0.39023351669311523,706,0.014516567014098038,0.01561594009399414
0.39037489891052246,707,0.014670230914786345,0.015745878219604492
0.39049363136291504,708,0.014818246884575014,0.015854358673095703
0.39065027236938477,709,0.01496650651892196,0.016004323959350586
0.3908040523529053,710,0.015114323708664869,0.016149044036865234
0.3909883499145508,711,0.015265538654322484,0.01632404327392578
0.39113807678222656,712,0.015415554311271187,0.01646566390991211
0.3912780284881592,713,0.015562970869835433,0.016594886779785156
0.39142298698425293,714,0.015708828473050586,0.01672983169555664
0.3916008472442627,715,0.015857732734048658,0.016900062561035156
0.391756534576416,716,0.01600656100694712,0.017048358917236328
0.39192628860473633,717,0.016156902313344965,0.017209291458129883
0.39206957817077637,718,0.016305110454657802,0.017342567443847656
0.3922419548034668,719,0.01645410448321376,0.01749706268310547
0.4246342182159424,720,0.014920610599295196,0.025655067786725157
0.4250950813293457,721,0.013636023909850825,0.022628130735961417
0.42548131942749023,722,0.012558561784156581,0.020100796664016287
0.4258711338043213,723,0.01166358534928398,0.01792842039339218
0.4261479377746582,724,0.010914992058095407,0.016155145096415423
0.4263725280761719,725,0.010286616204520005,0.014685247179547823
0.4266669750213623,726,0.009772341503250048,0.013372264412139744
0.42688894271850586,727,0.009348845404241498,0.012313318097301355
0.42713451385498047,728,0.009007880023739997,0.011394637687250502
0.4273719787597656,729,0.008736923650075477,0.010633618265727125
0.4275939464569092,730,0.008526599308623171,0.009998869698789312
0.4277935028076172,731,0.008366347763117784,0.00948810858165549
0.4280281066894531,732,0.00825458887868082,0.009036901069739568
0.4282557964324951,733,0.008183949770493667,0.00867842352780374
0.4284708499908447,734,0.00814771094343855,0.008401382732824366
0.42870068550109863,735,0.008143539315651553,0.008172740710160529
0.4289259910583496,736,0.00816668142916447,0.008328676223754883
0.429140567779541,737,0.00821282899664318,0.00853586196899414
0.4293491840362549,738,0.008277765231834511,0.008732318878173828
0.4295315742492676,739,0.008356727563160984,0.008909463882446289
0.42969560623168945,740,0.008445280519590813,0.00906515121459961
0.4298536777496338,741,0.008541361005636834,0.009213924407958984
0.42998838424682617,742,0.008640958440891092,0.009338140487670898
0.4301128387451172,743,0.00874217289290556,0.009450674057006836
0.4303147792816162,744,0.008855352256710455,0.009647607803344727
0.4304680824279785,745,0.008971520535412664,0.009784698486328125
0.43060302734375,746,0.009089320638011227,0.009913921356201172
0.4307587146759033,747,0.009210604946763852,0.010059595108032227
0.4308907985687256,748,0.009331570273471472,0.010178327560424805
0.4310338497161865,749,0.009453478386107605,0.010306835174560547
0.43121981620788574,750,0.009581873877684853,0.010480642318725586
0.43137335777282715,751,0.009711058244963992,0.010615348815917969
0.4315309524536133,752,0.009842542203891223,0.010762929916381836
0.4316868782043457,753,0.009975501863707555,0.010906219482421875
0.431842565536499,754,0.010109395133933198,0.011046648025512695
0.4320030212402344,755,0.010245565627063986,0.011198759078979492
0.43216872215270996,756,0.010384473748296466,0.011356830596923828
0.4323270320892334,757,0.010524793817479134,0.011507034301757812
0.4324660301208496,758,0.010659941841804863,0.011605978012084961
0.4326176643371582,759,0.010795392303107575,0.011743545532226562
0.4327516555786133,760,0.010929200048132335,0.011865854263305664
0.4328935146331787,761,0.011062285672151194,0.011993885040283203
0.4330716133117676,762,0.011199716428128632,0.012161731719970703
0.4332568645477295,763,0.011340889569925053,0.0123291015625
0.4334530830383301,764,0.01148691682239963,0.01250910758972168
0.4336099624633789,765,0.011633317119807196,0.012658119201660156
0.4337475299835205,766,0.011777451029483396,0.012786388397216797
0.4338676929473877,767,0.011917187861781248,0.012895345687866211
0.43402695655822754,768,0.01205817344850134,0.013045072555541992
0.434201717376709,769,0.012202308055585646,0.013211250305175781
0.4343435764312744,770,0.012345055532676747,0.013344287872314453
0.4345054626464844,771,0.01248897345681481,0.01349639892578125
0.43463802337646484,772,0.012630220034142891,0.013618946075439453
0.43477940559387207,773,0.012770023252683867,0.013748645782470703
0.4349544048309326,774,0.012912735857420405,0.013911724090576172
0.4351236820220947,775,0.013057785558821346,0.01407313346862793
0.4352712631225586,776,0.013201184731827565,0.014204978942871094
0.43544554710388184,777,0.013345464273634642,0.01435542106628418
0.4356398582458496,778,0.01349516330043495,0.01454305648803711
0.435809850692749,779,0.013646296318819303,0.014704227447509766
0.43601465225219727,780,0.013803065021230684,0.014900445938110352
0.43619275093078613,781,0.013960920447577702,0.015065908432006836
0.4363400936126709,782,0.014116359094938595,0.015204429626464844
0.4365394115447998,783,0.014276060757677594,0.015393972396850586
0.436676025390625,784,0.014431773757374023,0.015521764755249023
0.4368164539337158,785,0.014584086083875366,0.015650272369384766
0.43699193000793457,786,0.014738101785945878,0.015816211700439453
0.43715333938598633,787,0.0148921774301648,0.015970706939697266
0.4698026180267334,788,0.013495124445806432,0.023274495336315013
0.47041893005371094,789,0.01234849039032477,0.020374928778696413
0.47075891494750977,790,0.01138532932003454,0.01812745681206615
0.4711780548095703,791,0.01059245247120759,0.016142590412996236
0.4714016914367676,792,0.009924851667540407,0.014598057293210696
0.471632719039917,793,0.009366986612677567,0.01327204199671744
0.47186708450317383,794,0.008905885396078223,0.012133593912273633
0.47209692001342773,795,0.008528916096156459,0.011167701195608816
0.47235894203186035,796,0.008225234397781311,0.010351006286407349
0.4726064205169678,797,0.007991878233816092,0.009625371381572614
0.47283506393432617,798,0.007815318343199922,0.009051237577513124
0.4730708599090576,799,0.007688842621955205,0.008574172670668222
0.47330260276794434,800,0.007605505095495594,0.008188867780712868
0.47350287437438965,801,0.007557141873490896,0.007895684427523784
0.47364330291748047,802,0.007531215331550017,0.007712701125136168
0.47383689880371094,803,0.007531864825781314,0.007536411285400391
0.4740023612976074,804,0.007551953654397639,0.007692575454711914
0.47419023513793945,805,0.0075917639119381436,0.00787043571472168
0.47435498237609863,806,0.007644211059817213,0.008011341094970703
0.47449231147766113,807,0.007706493591524632,0.008142471313476562
0.47466135025024414,808,0.007780362316320626,0.008297443389892578
0.474865198135376,809,0.007869196936295928,0.008491039276123047
0.47502923011779785,810,0.007966596761550197,0.008648395538330078
0.47519969940185547,811,0.008071789164647437,0.008808135986328125
0.4753549098968506,812,0.00818198213169163,0.008953332901000977
0.47550535202026367,813,0.00828653701186714,0.009018421173095703
0.47565555572509766,814,0.008394354204689166,0.00914907455444336
0.475818395614624,815,0.008508184967249994,0.009305000305175781
0.47597289085388184,816,0.008625787487212886,0.009449005126953125
0.476107120513916,817,0.008744157097499629,0.009572744369506836
0.47626519203186035,818,0.008866476167282391,0.009722709655761719
0.47639942169189453,819,0.008982684468637717,0.009796142578125
0.47655725479125977,820,0.009101830893242817,0.009935855865478516
0.47675609588623047,821,0.009230164291261536,0.010128498077392578
0.4769456386566162,822,0.009364360721482872,0.010303735733032227
0.47713756561279297,823,0.009505147618678494,0.010490655899047852
0.4772803783416748,824,0.009645144663551325,0.010625123977661133
0.4774200916290283,825,0.00978382473887157,0.010754585266113281
0.4775421619415283,826,0.009918819268430348,0.010863780975341797
0.4777040481567383,827,0.010056281189023894,0.011018514633178711
0.477858304977417,828,0.010194382158331088,0.011161088943481445
0.4780008792877197,829,0.010332148225591094,0.011296510696411133
0.47815537452697754,830,0.010470634532520992,0.011440038681030273
0.47829437255859375,831,0.010608022514463558,0.011569738388061523
0.4784383773803711,832,0.010744717682943699,0.011701583862304688
0.4786250591278076,833,0.010886647894832206,0.011880159378051758
0.4787912368774414,834,0.011030297746753815,0.012035846710205078
0.4789419174194336,835,0.011173693946683513,0.012177467346191406
0.4790835380554199,836,0.01131546749196807,0.012307882308959961
0.47922301292419434,837,0.011455940423727676,0.012439250946044922
0.47934436798095703,838,0.011592354691058957,0.01254725456237793
0.47950005531311035,839,0.011730224417176588,0.0126953125
0.47966670989990234,840,0.011870559762627781,0.012852907180786133
0.4798099994659424,841,0.012009982885789909,0.012985944747924805
0.4799652099609375,842,0.012150097930568489,0.013130903244018555
0.4801011085510254,843,0.0122883150116809,0.013255834579467773
0.48024725914001465,844,0.01242618267677047,0.013391256332397461
0.4804224967956543,845,0.012567708311717619,0.013558387756347656
0.4806177616119385,846,0.012714461228212511,0.013741731643676758
0.48082542419433594,847,0.012867665562372104,0.013940095901489258
0.48096132278442383,848,0.013017902015818266,0.014069557189941406
0.48111653327941895,849,0.01316706149208195,0.014211177825927734
0.48126816749572754,850,0.013315099799376638,0.014351367950439453
0.4814314842224121,851,0.013464302851035368,0.014508724212646484
0.48162341117858887,852,0.013617386076961856,0.014688968658447266
0.4817676544189453,853,0.013767725176960764,0.014820098876953125
0.48192644119262695,854,0.013918106957208833,0.014970779418945312
0.48206114768981934,855,0.014065486245791372,0.01509714126586914
0.4822075366973877,856,0.014211311237772528,0.015232086181640625
0.4824209213256836,857,0.014364538103009458,0.015437126159667969
0.5163478851318359,858,0.012950708787597265,0.022847513995482616
0.5170304775238037,859,0.01179785930200161,0.01986780570117119
0.517514705657959,860,0.01084901867010468,0.01749090309338319
0.5178215503692627,861,0.010055439973731732,0.01561049084834237
0.5182361602783203,862,0.009412229201945075,0.013914704604451673
